# Scenario Collect_Data
# distance at msg send, delivery time, hop count, MSG_ID
1890.8200| -1.0000| -1| M2036
1948.0088| -1.0000| -1| M2037
835.1734| -1.0000| -1| M1183
413.4925| -1.0000| -1| M2030
897.0933| -1.0000| -1| M1184
1481.2370| -1.0000| -1| M2031
931.8295| -1.0000| -1| M1185
1595.1750| -1.0000| -1| M2032
2380.6334| -1.0000| -1| M1186
2221.8278| -1.0000| -1| M2033
1920.0930| -1.0000| -1| M253
1314.7952| -1.0000| -1| M2009
3642.6083| -1.0000| -1| M252
348.2817| -1.0000| -1| M251
3203.9064| -1.0000| -1| M257
1747.0359| -1.0000| -1| M1158
736.7693| -1.0000| -1| M2005
334.1311| -1.0000| -1| M2489
467.5925| -1.0000| -1| M256
472.6032| -1.0000| -1| M1159
745.4753| -1.0000| -1| M2006
2007.2693| -1.0000| -1| M255
576.2657| -1.0000| -1| M2007
2148.4755| -1.0000| -1| M254
588.6756| -1.0000| -1| M2008
1267.1609| -1.0000| -1| M259
2106.8015| -1.0000| -1| M258
603.6355| -1.0000| -1| M2480
1385.9311| -1.0000| -1| M1154
1569.5008| -1.0000| -1| M2001
570.4716| -1.0000| -1| M2485
1785.2623| -1.0000| -1| M1155
655.0359| -1.0000| -1| M2002
1526.6183| -1.0000| -1| M2486
2827.7638| -1.0000| -1| M1156
3163.6850| -1.0000| -1| M2003
2247.9070| -1.0000| -1| M2487
1062.5555| -1.0000| -1| M1157
2022.7362| -1.0000| -1| M2004
1071.3657| -1.0000| -1| M2488
1890.0633| -1.0000| -1| M260
1066.2832| -1.0000| -1| M1150
478.4859| -1.0000| -1| M2481
2068.9846| -1.0000| -1| M1151
1047.0785| -1.0000| -1| M2482
2841.8930| -1.0000| -1| M1152
762.9250| -1.0000| -1| M2483
1660.6448| -1.0000| -1| M1153
2091.3123| -1.0000| -1| M2000
1759.6912| -1.0000| -1| M2484
1944.3089| -1.0000| -1| M242
1437.2331| -1.0000| -1| M241
1808.7702| -1.0000| -1| M246
989.6826| -1.0000| -1| M1169
2329.7125| -1.0000| -1| M2016
1593.9383| -1.0000| -1| M245
697.2404| -1.0000| -1| M2017
1466.8305| -1.0000| -1| M244
896.5651| -1.0000| -1| M2018
1429.7949| -1.0000| -1| M243
1721.7468| -1.0000| -1| M2019
1173.5082| -1.0000| -1| M249
1973.9157| -1.0000| -1| M248
1628.6476| -1.0000| -1| M247
2504.6976| -1.0000| -1| M2490
1680.6719| -1.0000| -1| M1160
2136.6695| -1.0000| -1| M2491
2744.0945| -1.0000| -1| M1165
2697.5095| -1.0000| -1| M2012
2567.0732| -1.0000| -1| M2496
580.2774| -1.0000| -1| M1166
934.4258| -1.0000| -1| M2013
2952.1833| -1.0000| -1| M2497
1213.5506| -1.0000| -1| M1167
1432.4054| -1.0000| -1| M2014
1148.9904| -1.0000| -1| M2498
964.8384| -1.0000| -1| M1168
1291.3923| -1.0000| -1| M2015
