# Scenario DistanceDelayReport
# distance at msg send, delivery time, hop count, MSG_ID
99.9148| -1.0000| -1| M233
760.0440| -1.0000| -1| M475
1049.0076| -1.0000| -1| M474
1884.9964| -1.0000| -1| M238
321.2786| -1.0000| -1| M478
115.5787| -1.0000| -1| M1170
1407.5685| -1.0000| -1| M1176
1914.3217| -1.0000| -1| M1177
932.3472| -1.0000| -1| M1179
1750.3562| -1.0000| -1| M480
2340.4704| -1.0000| -1| M1172
1790.3646| -1.0000| -1| M1173
897.2688| -1.0000| -1| M1174
2023.3723| -1.0000| -1| M1175
817.6544| -1.0000| -1| M220
506.0958| -1.0000| -1| M462
2227.4117| -1.0000| -1| M460
286.4598| -1.0000| -1| M466
1489.0803| -1.0000| -1| M223
243.2277| -1.0000| -1| M465
1531.4088| -1.0000| -1| M464
80.5171| -1.0000| -1| M221
1708.9880| -1.0000| -1| M463
1229.5266| -1.0000| -1| M228
3517.7114| -1.0000| -1| M469
775.7966| -1.0000| -1| M225
1903.3742| -1.0000| -1| M467
922.4377| -1.0000| -1| M229
1868.3169| -1.0000| -1| M1180
1214.7967| -1.0000| -1| M1181
2418.8291| -1.0000| -1| M1182
996.6531| -1.0000| -1| M1188
2046.0317| -1.0000| -1| M1189
752.9821| -1.0000| -1| M1183
1983.9354| -1.0000| -1| M1185
1130.1285| -1.0000| -1| M1186
149.5475| -1.0000| -1| M253
2333.1450| -1.0000| -1| M495
1686.5695| -1.0000| -1| M252
162.4546| -1.0000| -1| M494
2028.7141| -1.0000| -1| M493
909.4136| -1.0000| -1| M250
1584.4968| -1.0000| -1| M492
819.7899| -1.0000| -1| M257
1228.5131| -1.0000| -1| M499
1672.3498| -1.0000| -1| M1158
1453.4045| -1.0000| -1| M256
1110.8134| -1.0000| -1| M498
1884.7849| -1.0000| -1| M1159
1825.8072| -1.0000| -1| M255
990.2856| -1.0000| -1| M497
3014.6518| -1.0000| -1| M254
1620.9044| -1.0000| -1| M496
1963.5555| -1.0000| -1| M259
1151.0038| -1.0000| -1| M1390
886.0930| -1.0000| -1| M1391
1232.0989| -1.0000| -1| M1396
952.2731| -1.0000| -1| M1397
1661.4850| -1.0000| -1| M1398
